Attr,TotalWorkingYears,Ovt,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,dfh,Age,MonthlyIncome,EnvironmentSatisfaction,NumCompaniesWorked
0,3,0,3,2,2,1,28,2706,3,1
0,19,0,5,4,2,29,42,4556,1,4
0,9,0,9,8,7,10,27,3319,1,1
0,7,0,0,0,0,4,38,3306,4,1
0,1,0,1,0,0,10,30,4908,1,1
0,1,0,1,0,0,17,50,1281,2,1
0,14,1,6,4,4,6,41,11904,3,1
0,9,0,2,0,2,6,39,8376,2,1
0,2,0,2,2,2,5,31,2044,3,9
0,9,0,6,5,3,1,26,3452,1,5
0,9,0,2,0,2,6,39,8376,2,4
0,7,0,5,2,3,5,44,3162,3,3
0,13,0,5,4,4,17,26,6842,4,6
0,9,0,6,4,5,4,42,5155,2,7
0,25,0,8,7,7,3,43,19740,3,2
1,5,1,2,2,2,6,34,2313,3,3
0,6,0,5,4,3,20,30,2705,4,1
0,4,0,0,0,0,5,32,4648,4,8
1,40,1,31,15,8,2,58,19246,4,1
0,10,0,10,8,7,1,31,5003,4,1
0,19,1,1,0,0,10,27,6861,3,8
0,26,0,5,2,0,3,20,10965,2,0
0,8,0,5,1,4,11,49,4507,4,3
0,13,0,12,7,7,29,31,5468,1,8
0,6,0,4,1,3,5,27,2367,4,5
1,8,0,7,7,6,23,34,3068,1,0
0,20,0,4,3,3,7,41,4869,2,3
0,1,0,1,0,0,3,26,2033,4,8
0,10,0,5,2,3,10,32,3433,1,6
0,10,0,10,7,7,1,41,8392,2,4
0,6,1,4,3,2,1,44,2436,2,2
0,9,0,9,7,7,1,27,7412,3,1
1,1,0,1,0,0,2,32,1393,4,1
0,4,0,3,2,2,3,24,4999,1,0
0,7,1,4,2,3,5,41,2127,2,2
1,7,1,2,2,2,15,35,5440,1,7
0,10,0,7,6,7,1,46,3423,4,0
0,26,0,9,3,1,11,45,17650,4,1
0,16,0,15,13,8,2,48,4440,4,4
0,9,1,9,0,7,2,53,4163,3,1
0,4,0,4,2,2,15,28,2207,1,1
0,10,0,9,3,7,4,23,4103,3,0
0,4,1,3,2,0,2,42,2696,3,0
0,9,0,4,2,3,1,35,17924,4,1
0,10,0,7,7,7,27,28,5377,4,1
0,7,1,6,2,5,5,32,3298,1,3
0,13,0,7,7,7,7,31,7547,4,4
0,22,0,10,7,8,10,30,10739,3,1
1,8,1,1,0,1,23,35,5916,2,3
1,22,1,21,9,14,9.193350906,42,13758,3,0
0,9,0,2,0,2,8,55,8376,4,4
0,0,0,0,0,0,2,38,1611,3,1
0,9,1,9,7,8,14,27,2235,1,3
0,23,1,22,14,5,8,30,10447,4,0
0,0,0,0,0,0,2,36,1232,1,1
0,5,0,5,4,2,9,36,2810,1,1
0,26,0,5,2,0,7,49,10965,2,0
0,2,1,2,2,2,3,52,3867,3,1
0,23,0,21,6,6,10,41,19141,2,3
0,9,0,7,7,7,17,28,9991,4,4
1,8,0,2,2,2,16,31,2821,3,3
0,10,0,0,0,0,2,29,6644,1,2
0,6,1,5,3,3,10,38,5666,3,1
0,5,0,5,2,3,9,37,4189,2,6
1,11,0,7,1,7,9,34,5346,4,1
0,14,0,11,10,8,8,51,11631,1,2
0,5,1,2,2,0,23,26,4157,3,7
0,21,1,5,3,3,3,53,17584,3,1
1,15,0,7,4,7,1,50,4448,4,0
0,12,1,1,0,0,3,59,2670,3,4
0,18,0,7,7,7,14,51,4936,3,4
0,1,1,1,1,0,10,34,2220,3,9
0,24,1,20,8,9,10,41,10124,4,2
0,10,0,10,8,2,8,36,4197,4,1
1,15,0,1,0,0,18,35,4777,3,0
0,12,0,12,8,7,5,36,4011,1,1
1,5,1,5,4,4,22,30,4478,2,7
0,5,1,0,0,0,9,30,4728,3,6
0,1,0,1,0,0,7,30,1274,3,3
0,12,0,11,8,7,6,32,5010,2,1
0,1,1,1,0,0,16,22,2935,4,1
1,10,1,4,2,3,7,40,2166,1,1
0,12,0,4,2,3,7,31,5399,4,4
0,3,1,3,1,2,1,51,2703,3,1
0,25,0,17,14,11,10,40,8633,4,0
0,13,0,6,1,5,1,39,5171,3,5
0,10,0,10,2,2,2,42,4089,3,0
0,28,1,22,11,10,10,28,10333,4,8
0,22,0,19,7,16,1,29,16823,4,2
1,10,0,10,2,7,3,44,11935,2,2
0,14,0,10,9,8,11,34,4490,3,4
0,16,0,11,8,9,2,36,2519,3,4
0,7,0,7,7,7,2,48,4294,3,1
1,10,0,10,9,0,17,24,7596,2,7
1,10,1,10,9,8,9,30,7847,4,1
1,1,1,1,1,0,10,19,1859,2,1
1,9,0,9,7,7,2,32,7412,2,1
0,14,0,14,8,11,9,27,6474,3,1
0,15,0,11,8,10,2,40,5677,2,4
0,1,0,1,0,0,6,29,2804,4,0
1,10,0,5,4,1,1,31,2670,3,9
1,24,1,5,2,4,2,55,19859,4,5
0,21,0,5,4,4,11,50,19926,3,1
1,7,1,2,2,2,2,32,9907,3,7
1,10,0,9,7,2,1,41,6825,1,4
1,18,1,4,3,3,8,50,6796,2,6
1,30,0,15,7,12,13,36,7525,3,7
0,4,0,2,2,2,8,40,3875,2,9
0,7,1,4,2,2,12,31,3929,3,8
0,18,0,8,7,1,1,31,10820,3,8
1,4,0,4,2,2,9,32,2539,3,1
0,7,0,1,0,0,3,59,2177,3,3
0,19,0,14,11,11,17,50,13269,4,5
0,16,0,9,8,0,29,52,3482,1,2
0,10,0,6,3,2,1,54,6077,4,0
0,18,0,7,7,7,24,39,4108,1,4
0,10,0,10,7,7,5,32,8392,4,1
0,10,0,9,7,7,2,30,4968,4,0
0,7,0,5,4,2,1,34,3294,4,0
0,11,1,11,8,7,4,30,5209,3,1
0,14,0,13,9,9,1,34,5343,4,0
0,5,0,5,3,4,16,28,2144,3,3
0,21,0,7,7,0,6,56,13734,1,0
0,25,1,3,2,2,23,24,16880,3,4
0,7,0,5,4,0,12,39,5295,4,1
0,10,0,2,2,2,3,26,5985,2,0
0,10,0,10,7,1,25,33,4539,2,7
0,6,0,5,2,3,23,42,2553,3,4
0,8,0,5,1,4,2,49,4507,4,3
0,9,1,9,1,8,17,30,11916,2,1
0,8,0,8,2,7,10,34,5063,4,1
0,9,0,3,2,2,6,53,6434,1,1
0,12,0,11,8,7,9,45,5010,1,1
0,37,1,36,10,13,1,55,6502.764713,4,1
0,10,1,10,2,2,18,35,5689,3,0
0,9,0,8,7,7,6,31,4534,3,0
0,13,1,7,7,7,6,37,5974,3,4
0,17,1,8,7,7,2,51,6385,3,0
0,10,1,9,5,8,15,29,4193,4,1
0,0,0,0,0,0,3,27,1706,4,1
0,0,0,0,0,0,10,18,1200,4,9
1,5,1,5,4,4,22,30,4478,2,1
1,2,0,2,2,1,23,35,2889,1,1
0,28,0,2,0,2,8,53,11836,1,6
0,15,0,11,8,10,2,40,5677,2,4
0,10,0,9,5,6,2,38,5470,1,2
0,13,0,8,7,5,2,38,5249,4,4
0,7,0,7,7,7,5,21,4066,3,1
0,10,0,10,9,7,23,27,2929,4,1
1,2,1,2,2,2,9,20,2323,3,9
0,5,0,3,2,0,1,56,2066,1,2
0,17,1,0,0,0,6,45,13245,4,4
0,37,0,6,4,2,20,31,7260,1,4
0,8,0,7,0,7,6,51,2838,2,0
0,5,0,4,3,1,9,28,4950,3,0
0,14,0,1,0,0,27,43,6781,2,0
0,10,0,0,0,0,1,36,5538,4,5
1,10,0,8,3,7,7,29,5321,4,1
0,4,0,3,1,2,2,33,2500,3,0
0,21,0,3,2,2,1,48,15402,4,7
0,6,0,6,5,3,9,34,5714,2,1
1,18,0,17,13,14,9,46,2743,3,1
1,7,1,0,0,0,2,37,2090,4,6
0,22,0,0,0,0,25,45,18061,2,1
0,9,0,7,7,7,8,29,9715,3,3
0,17,0,15,7,13,7,36,4639,1,5
1,5,1,4,2,2,14,35,3743,3,1
0,30,0,3,2,2,2,59,18844,3,1
0,9,0,5,2,4,2,35,3149,3,8
0,25,0,19,17,8,3,46,13225,1,4
0,7,0,6,5,3,5,37,3500,3,0
0,20,1,20,11,7,8,38,2133,4,3
0,6,0,6,2,4,2,34,5505,4,1
0,9,0,6,2,3,25,37,5731,3,7
0,8,0,2,2,2,8,33,6392,1,2
1,5,0,4,3,2,2,27,3041,3,8
0,10,0,5,2,3,7,44,5332,4,6
0,18,1,1,0,0,21,43,2372,3,4
0,14,0,14,11,13,14,18,2028,4,1
0,21,0,21,6,8,2,34,12742,3,1
0,5,0,5,2,0,27,30,4601,3,8
1,1,1,1,0,0,19,25,2413,3,9
1,5,1,5,4,2,10,37,3989,4,1
0,10,0,7,7,2,14,43,11996,1,7
0,36,0,10,9,9,3,54,17779,4,2
1,10,0,10,7,5,3,25,7978,3,0
0,23,0,3,2,2,2,55,10976,4,3
0,9,0,7,7,1,1,39,4682,2,4
0,14,0,5,4,4,8,41,4393,3,5
0,24,0,22,17,7,29,38,17174,4,1
1,1,0,1,0,0,12,28,2716,2,1
1,10,0,5,1,3,16,33,6142,2,0
1,6,1,3,2,2,8,30,3944,1,5
0,24,0,20,6,17,28,44,16328,4,3
0,1,0,1,0,0,8,40,2972,4,3
0,8,1,2,2,2,5,30,2404,3,7
0,8,0,4,3,1,29,31,4107,3,3
0,12,0,10,9,4,5,30,9419,2,2
0,6,0,2,2,2,2,42,6029,4,4
0,13,1,7,7,7,6,37,5974,3,4
0,12,0,7,7,7,16,37,7510,3,0
1,0,1,0,0,0,3,18,1569,2,1
0,10,0,10,0,8,23,38,2206,1,1
0,9,0,8,7,7,10,43,2455,3,0
0,4,0,4,2,2,2,32,2439,4,2
0,3,0,3,1,2,20,29,2157,3,9
0,17,1,3,0,0,2,37,9602,4,4
1,25,0,1,0,0,3,39,18265,3,6
0,8,0,1,0,0,19,37,3022,2,4
0,22,0,4,1,0,2,31,17159,3,6
0,8,0,5,4,2,7,53,3838,4,8
0,8,1,7,7,0,1,34,2741,2,0
0,17,0,16,6,13,5,35,8095,3,1
0,10,0,10,7,7,8,49,5130,3,3
1,24,1,19,7,8,13,55,13695,1,7
0,6,1,6,3,3,2,24,3760,1,2
0,11,0,11,8,10,20,29,3812,4,1
0,1,1,1,0,0,2,31,1129,4,1
0,1,0,1,0,0,10,28,1052,4,9
0,1,0,1,0,0,1,20,2836,3,2
1,34,0,34,6,16,9,34,16856,2,1
0,8,0,8,7,7,2,40,4244,3,1
1,13,1,11,9,7,12,35,4581,4,6
1,10,0,5,3,3,18,31,3407,1,9
1,22,1,1,0,0,24,40,13194,2,7
1,26,0,20,17,6,11,20,17169,3,3
0,7,0,4,2,3,8,34,2387,3,1
0,8,0,6,3,0,11,36,6652,2,6
0,24,1,5,3,2,28,52,13247,4,1
0,3,1,2,2,2,9,31,2657,3,3
0,17,0,16,10,13,3,38,10609,1,0
0,6,0,5,3,2,18,40,4534,1,0
0,7,0,2,1,2,20,39,4127,3,2
1,18,0,17,13,14,9,46,2743,3,1
0,1,0,1,0,0,3,35,1281,3,1
0,10,1,1,0,0,1,38,7861,3,1
0,10,0,3,2,2,21,39,5736,1,7
0,10,1,10,0,9,8,27,4187,4,6
0,5,0,5,3,4,7,37,4401,4,1
0,13,0,7,7,2,7,31,2329,2,9
0,8,0,0,0,0,29,26,4306,1,8
0,9,0,6,5,3,1,26,3452,1,2
0,18,1,5,4,2,26,35,10761,3,8
0,19,0,10,0,7,25,35,4071,4,2
0,22,0,22,7,10,1,41,19189,4,1
0,29,1,1,0,0,21,58,17875,4,4
0,22,0,4,1,0,2,31,17159,3,6
0,7,1,6,2,5,5,32,3298,1,3
0,10,0,7,7,7,1,31,5055,2,7
0,9,1,5,3,4,29,29,5485,3,1
0,8,0,7,7,6,2,39,2867,4,0
1,28,0,27,10,7,24,28,17046,2,0
0,4,0,4,2,2,8,27,2904,2,3
0,20,0,1,0,0,2,44,3448,2,1
0,6,0,0,0,0,2,43,2979,3,3
1,6,0,3,2,2,16,33,5324,1,7
1,5,0,4,3,2,2,27,3041,3,8
0,5,0,0,0,0,4,47,2976,2,8
0,6,0,5,2,3,20,44,3420,4,1
0,10,0,10,8,7,1,28,5309,2,1
0,6,0,4,2,0,16,40,3544,3,9
0,10,1,10,2,7,2,30,6179,3,1
0,15,0,15,10,12,9,45,5593,2,1
0,2,1,2,2,2,1,35,2070,3,1
1,7,1,5,2,4,11,49,2795,3,1
0,31,0,5,2,4,6,35,16555,2,1
0,10,0,9,5,7,23,34,4568,2,0
0,10,0,3,2,2,13,42,5347,4,6
0,8,0,8,7,7,7,32,2942,1,1
0,9,0,7,7,2,1,33,9667,4,9
0,8,0,2,2,2,4,33,2809,4,2
1,13,0,13,7,9,29,26,10793,4,8
0,10,1,3,1,2,29,45,9380,2,4
0,15,0,2,2,2,2,45,13116,4,1
0,10,0,10,7,8,2,34,5098,4,1
0,10,0,9,7,8,23,38,9526,4,1
1,0,0,0,0,0,14,29,1514,4,1
0,18,0,8,7,7,16,48,6439,3,8
1,10,0,6,1,5,2,39,3068,4,4
0,1,1,1,1,0,16,26,1859,3,1
0,20,0,4,3,3,10,50,10496,4,0
0,10,0,10,9,0,2,36,7596,2,1
1,4,0,2,2,0,3,24,4577,1,9
0,7,0,4,3,2,2,40,3377,3,4
0,4,1,3,2,2,7,31,4171,3,1
0,7,0,1,0,0,7,46,5258,3,2
0,3,1,1,1,0,8,33,3617,3,3
0,6,0,5,2,3,18,35,3477,4,1
0,18,1,10,9,9,1,28,5577,2,3
0,18,0,18,15,12,15,40,10435,1,1
0,2,0,2,2,2,1,38,2911,1,1
0,18,0,11,9,9,18,36,7779,1,2
0,12,1,1,0,0,10,41,2670,1,1
1,14,0,14,8,8,4,32,10400,4,5
0,8,0,0,0,0,2,50,2561,4,7
0,14,0,7,1,7,7,54,6854,4,3
1,5,0,4,3,2,2,27,3041,3,0
0,3,1,3,1,2,6,28,2703,3,3
0,29,0,20,7,7,6,41,17328,3,6
0,15,0,13,11,7,8,35,7725,2,3
0,3,0,2,2,2,20,31,2791,3,0
1,0,0,0,0,0,3,18,1420,1,1
0,10,0,10,4,9,10,33,5487,2,6
0,5,0,1,1,0,10,34,4286,2,2
0,21,0,20,15,12,18,39,18041,2,1
1,16,1,16,11,8,1,28,13744,4,1
0,10,0,9,5,7,2,27,4568,1,0
0,5,0,4,2,2,17,24,4377,4,1
0,11,1,11,9,10,7,31,7143,3,1
0,8,1,4,3,2,1,29,6062,3,1
0,35,1,5,2,4,7,53,10934,1,5
0,6,0,5,3,3,1,26,3955,1,1
1,20,0,3,2,2,1,44,6651,4,0
0,10,0,5,3,3,2,38,5376,1,4
1,6,1,5,1,4,14,35,2148,4,0
0,10,0,3,2,2,4,41,6430,3,6
0,7,1,2,2,2,8,37,9907,4,7
0,19,0,14,11,11,17,50,13269,4,5
0,10,1,10,9,5,3,29,4723,2,1
0,12,0,12,9,8,1,48,3673,4,1
0,10,1,10,0,9,5,29,4187,1,1
0,10,0,10,9,4,11,40,6323,4,1
1,14,0,14,11,11,2,28,6687,3,1
1,1,0,1,0,0,1,28,2596,1,1
0,31,0,9,7,2,2,55,16756,3,7
0,9,1,9,8,8,1,59,6162,1,1
0,1,0,1,1,0,8,27,2318,3,3
1,6,0,3,2,2,16,33,5324,1,7
0,3,0,3,2,2,22,21,3447,3,9
0,10,0,10,8,3,5,32,6524,2,1
1,9,0,3,2,2,7,48,8008,4,4
0,7,0,3,2,1,1,20,2622,1,2
0,8,0,7,5,1,10,58,3291,3,3
0,2,0,2,2,2,4,35,2376,4,1
0,6,0,6,5,1,27,35,2559,3,4
0,17,0,14,1,7,9,47,5151,1,5
0,9,0,8,7,1,13,34,8628,4,7
0,9,1,8,7,7,1,32,8740,3,4
0,17,0,17,14,8,8,36,10096,3,1
0,7,0,7,7,7,5,21,4066,4,1
0,6,0,5,3,2,28,35,2430,2,9
0,11,0,10,9,8,9,56,7898,3,1
0,10,0,10,3,7,18,25,9980,2,1
0,6,1,6,4,5,14,40,6322,2,3
0,8,0,5,2,4,1,38,2143,3,0
0,8,1,2,1,2,2,42,2515,2,5
1,10,1,10,9,8,9,30,7847,4,6
1,1,0,1,0,0,9,23,1790,4,9
0,6,0,6,2,4,8,27,3445,3,1
0,5,0,4,2,3,10,37,4450,1,1
0,5,0,4,3,2,16,38,3041,2,9
0,10,0,9,8,8,25,45,5906,2,1
1,1,0,1,0,0,4,26,2693,3,3
0,1,1,1,0,0,28,26,2121,3,9
1,5,1,5,3,3,25,35,4741,2,0
0,12,0,11,10,7,3,36,3692,3,2
0,25,0,17,14,11,25,47,8633,1,0
0,7,0,1,0,0,3,52,2479,3,4
1,1,0,1,0,0,8,31,1261,1,1
0,13,0,11,9,9,10,29,5957,1,6
0,1,1,1,0,1,25,19,2994,2,4
0,21,1,2,0,2,23,41,7082,4,3
0,7,1,6,5,2,16,33,5368,3,7
0,2,0,2,2,1,1,25,2096,4,2
0,5,0,4,3,1,21,37,3904,3,4
0,10,0,10,7,8,18,35,9434,2,1
0,10,1,10,9,8,24,42,7406,4,1
0,8,0,2,2,2,11,34,2654,2,3
0,4,0,1,0,0,5,31,4680,2,3
0,6,0,6,5,3,1,55,6499,4,1
0,21,1,19,9,2,13,39,17123,3,6
0,31,1,29,10,10,7,46,19847,3,1
1,5,0,5,3,4,24,26,2144,4,1
0,5,0,4,2,3,7,28,4898,3,5
0,3,0,3,2,2,9,21,2610,1,9
0,12,0,9,7,3,1,38,5160,3,4
0,9,0,7,7,7,13,39,9715,4,3
1,9,1,5,2,4,19,34,5304,1,7
0,6,0,6,5,3,1,31,3196,3,1
1,3,0,3,2,2,9,23,4621,3,1
1,6,1,1,0,0,17,43,2437,3,3
0,6,1,5,4,2,9,42,2379,4,0
0,8,0,7,7,6,2,39,2867,4,1
0,10,0,10,7,9,2,45,5770,4,1
0,9,0,3,2,2,27,34,2311,4,4
0,7,1,3,2,2,7,45,4477,1,4
1,28,1,7,7,7,6,23,16872,1,3
0,9,1,4,3,3,1,33,5454,1,5
1,8,1,8,7,7,5,26,2366,3,1
0,15,0,1,0,0,1,36,6815,2,6
0,9,0,5,0,3,4,45,9756,3,0
0,10,0,9,7,6,3,27,8500,3,0
0,10,0,5,2,3,2,31,5332,4,4
0,6,0,6,4,1,6,39,2141,4,3
0,17,0,4,2,3,1,46,9396,4,7
0,20,0,20,7,10,2,39,4553,4,1
0,5,1,4,2,2,2,36,2154,3,0
0,14,1,9,6,8,8,27,5772,1,6
0,23,1,22,14,5,8,30,10447,4,0
0,1,1,1,0,0,8,56,2926,1,1
1,8,0,0,0,0,2,28,2561,3,1
0,4,1,4,2,3,1,37,3065,4,2
0,3,1,3,1,2,1,51,2703,3,1
0,10,0,7,7,7,19,34,11159,2,3
1,1,0,1,0,0,4,26,2693,3,1
0,20,1,18,13,17,6,41,4721,4,2
0,10,0,9,5,6,2,38,5470,4,0
0,12,0,7,7,7,15,30,7140,3,7
0,11,0,3,2,2,16,36,5647,3,4
0,21,0,21,16,10,7,41,19973,2,1
0,21,1,21,7,7,6,40,16437,3,1
0,11,0,11,10,8,2,30,4152,3,0
0,6,0,5,4,4,1,31,4345,3,0
0,3,1,1,0,0,6,36,2285,2,9
0,1,0,1,1,0,8,27,2318,3,1
0,28,0,27,10,7,2,40,17046,2,0
0,12,0,11,10,7,2,32,3692,3,2
0,13,0,9,4,0,2,38,10686,3,4
0,13,0,6,4,5,25,39,10920,3,0
0,28,1,5,4,4,3,52,7969,4,2
0,1,0,1,0,0,3,19,1483,2,1
0,23,1,22,14,5,8,30,10447,4,0
0,13,0,13,10,12,3,59,4306,2,1
0,26,0,14,13,8,5,53,19094,3,1
0,14,1,9,6,8,5,46,5772,1,4
0,1,0,1,0,1,15,21,2293,1,1
0,9,1,5,4,3,9,31,5006,1,4
0,7,1,7,7,7,8,33,2119,2,1
0,10,1,10,7,9,4,32,11849,1,1
0,1,0,1,0,0,29,30,2476,2,9
0,5,0,4,2,0,2,27,2966,4,8
0,6,0,5,4,4,1,32,2703,1,2
1,4,1,3,2,2,1,32,3730,4,0
0,10,0,2,2,2,5,32,5985,2,4
0,11,0,1,0,0,1,44,4768,1,7
0,12,1,7,7,7,4,32,6172,1,4
0,11,0,4,3,2,24,53,7005,2,3
1,6,0,5,2,3,23,39,3904,3,0
0,8,0,8,7,7,3,26,4420,1,1
0,20,0,4,3,3,9,34,10496,2,6
0,15,1,3,2,2,23,56,9071,2,7
0,6,1,5,3,4,3,33,3202,1,1
0,21,0,7,7,0,3,51,13734,4,3
0,3,0,2,2,2,6,36,2773,2,0
0,36,0,24,15,15,1,31,18722,1,1
0,10,0,5,4,1,7,31,11557,3,1
0,6,0,6,3,5,5,25,4000,2,1
1,8,1,7,7,0,17,26,2741,2,0
0,0,0,0,0,0,5,18,1051,2,1
0,8,0,4,3,3,7,29,2532,1,1
1,9,1,8,7,7,1,28,2216,1,0
0,7,0,0,0,0,10,30,3306,4,1
1,12,1,7,7,7,6,31,6172,2,4
0,36,0,7,7,7,1,23,13212,2,9
0,10,0,9,7,4,3,36,7644,1,0
0,8,0,7.00574004,0,0,29,26,4306,1,5
0,8,0,7,5,1,10,29,3291,4,3
0,33,1,33,9,10,5,51,14026,3,1
0,10,0,10,7,9,1,39,3491,3,1
0,4,0,4,2,3,7,38,2610,4,3
0,10,0,6,2,2,2,35,4425,2,1
0,26,0,22,9,10,7,31,18213,3,1
0,6,1,6,5,2,10,40,5488,3,0
1,18,1,10,0,7,4,51,2461,1,3
0,6,0,3,2,2,3,29,3312,4,3
1,1,0,1,0,0,10,21,1416,3,1
0,27,1,3,2,2,1,53,12965,1,1
0,6,1,1,0,1,2,38,3057,4,6
0,9,0,3,2,2,8,40,3681,2,4
1,24,0,20,6,6,1,44,10482,2,9
1,5,0,1,1,0,26,45,4286,1,7
0,36,0,24,15,15,1,31,18722,1,1
0,3,0,3,2,2,13,32,3591,4,3
1,10,0,0,0,0,1,32,6735,1,6
0,5,0,5,4,4,2,33,3600,2,0
0,5,1,4,2,2,1,28,2154,4,0
0,9,0,6,5,2,1,32,4087,4,2
0,14,0,10,8,6,3,44,3143,4,3
0,13,0,7,7,7,24,50,7547,2,7
0,22,0,20,8,8,2,45,16792,1,1
1,8,1,8,7,7,5,26,2366,3,3
0,14,0,5,4,4,3,41,8938,3,4
0,10,0,10,3,4,3,27,6578,3,1
0,23,0,19,9,11,3,29,19187,3,1
0,10,0,3,2,2,5,35,5736,4,5
0,10,0,10,9,2,5,30,6118,4,5
0,4,0,3,2,2,1,22,3737,3,0
0,32,0,5,1,3,2,36,14814,2,3
1,10,0,10,0,9,3,26,5151,4,1
1,1,0,1,0,0,13,28,1416,3,1
0,13,1,13,12,9,4,47,5228,2,5
0,8,0,2,2,0,5,42,2093,2,1
0,25,0,23,15,4,10,31,10748,4,0
0,6,1,6,5,2,10,40,5488,3,1
0,21,1,1,0,0,8,33,16627,2,2
0,8,1,8,0,7,1,36,5605,1,1
0,6,0,5,2,3,1,35,3904,3,0
1,5,0,1,0,0,5,41,2107,1,6
0,1,1,1,0,0,7,35,2340,2,1
0,15,0,12,11,11,2,31,10855,1,7
0,1,0,1,0,0,1,51,2723,3,1
0,6,0,4,2,2,7,28,4707,2,8
0,10,0,9,7,8,1,38,7625,2,0
0,28,1,8,3,7,2,34,18172,1,1
0,15,0,3,2,2,20,31,6755,2,0
0,18,0,7,7,7,24,39,4108,1,4
0,7,1,4,2,3,5,41,2127,2,3
0,10,0,10,4,9,1,32,6220,2,1
0,8,0,0,0,0,1,38,2619,3,2
0,11,1,0,0,0,8,34,8564,4,6
0,10,0,9,8,8,3,38,5906,4,0
1,33,1,33,7,12,3,24,19068,1,1
0,28,0,7,7,3,28,44,10096,4,4
0,10,0,9,5,6,2,32,5470,4,0
0,6,0,4,3,2,2,46,5326,3,6
0,21,0,3,2,2,1,34,15402,2,7
0,12,1,11,9,7,9,30,6347,3,0
0,23,0,2,2,2,2,33,15202,4,1
0,7,0,4,2,2,1,49,3580,3,2
0,5,0,3,2,2,3,33,2194,2,4
0,15,0,5,4,0,7,42,2018,4,3
0,11,0,8,7,7,9,40,3975,3,1
0,10,0,10,7,1,1,50,4539,3,1
0,31,0,5,2,4,4,52,16555,4,2
0,17,0,1,0,0,2,37,2426,1,5
0,6,0,5,3,2,18,24,2774,2,1
0,5,0,5,4,2,14,40,4639,4,7
0,32,0,2,2,2,2,50,17856,4,2
0,10,0,10,9,4,8,49,6323,4,1
0,9,0,9,8,8,23,27,3540,2,9
0,9,0,7,7,2,10,30,9667,1,9
0,2,0,1,0,0,5,37,2585,3,0
0,36,0,7,3,7,8,56,19717,4,6
1,8,1,4,1,3,5,32,2432,1,3
0,10,0,10,1,8,5,30,3886,4,1
0,28,0,2,2,2,19,29,10527,2,0
0,7,1,6,2,2,1,38,2991,4,0
0,6,0,4,3,2,2,32,4404,4,1
0,5,0,1,0,0,1,46,2107,3,2
0,6,0,5,3,4,3,46,6272,2,1
1,8,1,6,4,5,1,41,5993,2,4
0,1,0,1,0,0,17,24,2127,4,1
0,8,0,6,4,2,27,43,4876,4,5
0,9,0,9,8,8,19,39,3540,4,1
0,7,0,0,0,0,8,34,5121,2,1
0,10,0,5,4,3,14,42,6244,3,7
0,9,0,7,7,7,8,29,9715,3,0
0,6,1,4,3,2,1,40,7457,2,4
0,5,0,5,4,0,27,29,2029,3,1
0,10,1,10,0,9,8,27,4187,4,6
0,15,1,13,11,7,25,37,4449,2,4
0,1,1,1,1,0,16,26,1859,3,3
0,14,0,14,8,8,8,39,10400,1,6
0,18,1,4,2,3,22,54,7945,4,6
0,10,0,9,7,8,6,41,9738,1,0
1,8,1,5,4,3,27,47,6397,2,4
1,9,0,8,7,7,1,19,6500,2,0
0,16,0,9,8,8,8,40,13757,4,2
0,10,1,3,2,2,28,29,6294,4,0
0,1,0,1,0,0,9,35,1102,1,1
0,8,0,0,0,0,29,26,4306,1,5
0,5,0,5,2,3,5,46,4256,3,1
1,34,0,33,7,9,2,53,10169,3,1
0,6,1,6,5,4,23,24,2725,2,1
1,10,1,10,9,8,1,33,2686,4,2
0,16,0,10,9,7,8,51,12490,2,5
1,1,0,1,0,0,1,31,1359,2,8
0,3,0,3,2,2,8,27,4621,1,1
0,8,1,2,2,2,8,40,4069,4,0
1,2,0,1,0,0,18,31,2956,4,0
1,8,1,6,4,5,1,41,5993,2,8
0,23,0,8,7,0,1,49,15379,3,4
0,6,0,5,3,0,3,39,4877,4,1
0,9,1,1,0,0,9,58,3346,2,4
0,1,0,1,0,0,7,34,2972,1,3
0,4,1,3,2,0,10,37,2696,2,0
0,10,1,10,6,7,10,24,4014,3,1
0,8,1,2,2,2,8,40,4069,4,3
0,10,0,10,7,7,4,26,8392,2,5
0,5,0,3,2,2,3,34,2819,2,3
0,21,1,21,6,8,7,48,10880,3,1
0,6,1,5,3,3,17,24,2342,4,1
0,8,1,5,2,4,10,31,6583,3,2
1,8,1,8,7,7,5,26,2366,3,3.885006164
1,19,1,1,0,0,24,44,3161,4,1
0,6,0,5,3,0,3,39,4877,4,1
1,24,0,1,0,0,14,56,10239,1,7
0,28,0,27,10,7,2,40,17046,2,1
0,15,1,5,4,1,3,36,9278,1,3
0,6,1,6,5,1,11,31,6833,3,1
0,20,1,19,10,7,16,47,5067,3,1
0,31,0,9,7,2,17,36,16756,3,1
1,14,0,14,11,11,2,28,6687,3,1
1,1,1,1,1,0,10,19,1859,1,3
0,5,0,5,4,4,4,28,4221,2,1
1,5,1,5,4,3,5,30,4162,4,5
0,9,0,9,8,7,8,32,8998,2,1
1,10,0,5,2,3,1,24,4771,4,2
0,5,1,2,2,2,11,51,2660,4,7
0,10,0,7,7,7,27,28,5377,4,2
0,17,0,7,7,7,13,36,5237,1,6
0,17,0,15,11,9,5,25,5902,1,5
0,7,0,1,0,0,12,41,5258,2,2
0,7,0,5,4,1,6,37,6502,3,4
